ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Level,Countries,Family_ID,Language_ID,Closest_ISO369P3code,First_Year_Of_Documentation,Last_Year_Of_Documentation,Is_Isolate
sout3122,South Lebanese Arabic,Eurasia,34.1709,36.0468,sout3122,,dialect,,afro1255,nort3139,apc,,,
sunn1238,Sunni Beiruti Arabic,Eurasia,34.1709,36.0468,sunn1238,,dialect,,afro1255,nort3139,apc,,,
stan1323,Standard Lebanese Arabic,Eurasia,34.1709,36.0468,stan1323,,dialect,,afro1255,nort3139,apc,,,
kjal1234,Kjal,Africa,33.5,-7.5,kjal1234,,dialect,,afro1255,jude1265,aju,,,
wqal1234,Wqal,Africa,33.5,-7.5,wqal1234,,dialect,,afro1255,jude1265,aju,,,
cons1245,Constantine,Africa,35.4208,3.23033,cons1245,,dialect,,afro1255,alge1239,arq,,,
algi1247,Algiers,Africa,35.4208,3.23033,algi1247,,dialect,,afro1255,alge1239,arq,,,
oran1236,Oran,Africa,35.4208,3.23033,oran1236,,dialect,,afro1255,alge1239,arq,,,
west2774,Western Egyptian Bedawi Arabic,Africa,22.0032,15.0014,west2774,,dialect,,afro1255,liby1240,ayl,,,
east2691,Eastern Libyan Arabic,Africa,22.0032,15.0014,east2691,,dialect,,afro1255,liby1240,ayl,,,
sout3116,Southern Libyan Arabic,Africa,22.0032,15.0014,sout3116,,dialect,,afro1255,liby1240,ayl,,,
trip1239,Tripolitanian Arabic,Africa,22.0032,15.0014,trip1239,,dialect,,afro1255,liby1240,ayl,,,
malt1254,Maltese,Eurasia,35.8884,14.4508,malt1254,mlt,language,MT,afro1255,,mlt,,,false
tuni1259,Tunisian Arabic,Africa,33.7966,9.56156,tuni1259,aeb,language,DZ;LY;TN,afro1255,,aeb,,,false
anda1287,Andalusian Arabic,Eurasia,36.54,-5.2,anda1287,xaa,language,ES,afro1255,,xaa,800,1600,false
moro1292,Moroccan Arabic,Africa,32.5,-7.5,moro1292,ary,language,DZ;EH;MA,afro1255,,ary,,,false
moab1234,Moabite,Eurasia,31.7761,35.1725,moab1234,obm,dialect,JO,afro1255,anci1244,obm,,-850,
edom1234,Edomite,Eurasia,31.7761,35.1725,edom1234,xdm,dialect,JO,afro1255,anci1244,xdm,,,
bibl1238,Biblical Hebrew,Eurasia,31.7761,35.1725,bibl1238,,dialect,,afro1255,anci1244,hbo,,,
ammo1234,Ammonite,Eurasia,31.7761,35.1725,ammo1234,qgg,dialect,JO,afro1255,anci1244,qgg,,,
orie1241,Oriental Hebrew,Eurasia,31.1056,35.0179,orie1241,,dialect,,afro1255,hebr1245,heb,,,
stan1314,Standard Hebrew,Eurasia,31.1056,35.0179,stan1314,,dialect,,afro1255,hebr1245,heb,,,
puni1241,Punic,Africa,36.527295,10.356444,puni1241,xpu,language,TN,afro1255,,xpu,-814,-146,false
phoe1239,Phoenician,Eurasia,34.12,35.65,phoe1239,phn,language,LB,afro1255,,phn,,-1020,false
midd1366,Middle Aramaic,Eurasia,31.73632,35.43693,midd1366,,language,PS,afro1255,,,-300,200,false
west2815,Western Aramaic,,33.0462945,35.8395,west2815,,family,,afro1255,,,,,
east2680,Eastern Aramaic,,35.86855095546433,44.50291346160451,east2680,,family,,afro1255,,,,,
east2679,Eastern Yemeni Mehri,Eurasia,16.793,52.473,east2679,,dialect,,afro1255,mehr1241,gdq,,,
west2936,Western Yemeni Mehri,Eurasia,16.793,52.473,west2936,,dialect,,afro1255,mehr1241,gdq,,,
gali1268,Galila (Lake Wonchi),Africa,8.33561,38.4763,gali1268,,dialect,,afro1255,kist1241,gru,,,
dobi1240,Dobbi,Africa,8.33561,38.4763,dobi1240,,dialect,,afro1255,kist1241,gru,,,
sodd1242,Soddo,Africa,8.33561,38.4763,sodd1242,,dialect,,afro1255,kist1241,gru,,,
mesm1243,Mesmes,Africa,7.53825,37.5742,mesm1243,mys,language,ET,afro1255,,mys,,2010,false
inor1238,Inoric,Africa,7.94883,37.7968,inor1238,ior,language,ET,afro1255,,ior,,,false
gume1239,Gumer,Africa,8.11879,37.9891,gume1239,,dialect,,afro1255,seba1251,sgw,,,
chah1248,Chaha,Africa,8.11879,37.9891,chah1248,,dialect,,afro1255,seba1251,sgw,,,
gura1260,Gura (Semitic),Africa,8.11879,37.9891,gura1260,,dialect,,afro1255,seba1251,sgw,,,
ezha1238,Ezha,Africa,8.11879,37.9891,ezha1238,,dialect,,afro1255,seba1251,sgw,,,
muhe1234,Muher,Africa,8.11879,37.9891,muhe1234,,dialect,,afro1255,seba1251,sgw,,,
igze1238,Igzennaian,Africa,34.916974,-3.430616,igze1238,,dialect,,afro1255,tari1263,rif,,,
meta1239,Metalsa,Africa,34.916974,-3.430616,meta1239,,dialect,,afro1255,tari1263,rif,,,
beni1252,Beni Bou Yhi,Africa,34.916974,-3.430616,beni1252,,dialect,,afro1255,tari1263,rif,,,
beni1250,Beni Touzine,Africa,34.916974,-3.430616,beni1250,,dialect,,afro1255,tari1263,rif,,,
tems1234,Temsamane,Africa,34.916974,-3.430616,tems1234,,dialect,,afro1255,tari1263,rif,,,
guel1234,Guelaya,Africa,34.916974,-3.430616,guel1234,,dialect,,afro1255,tari1263,rif,,,
beni1251,Beni Oulichek,Africa,34.916974,-3.430616,beni1251,,dialect,,afro1255,tari1263,rif,,,
arze1238,Arzeu,Africa,34.916974,-3.430616,arze1238,,dialect,,afro1255,tari1263,rif,,,
arbo1245,Arbore,Africa,4.92183,36.7986,arbo1245,arv,language,ET,afro1255,,arv,,,false
elmo1238,El Molo,Africa,2.79312,36.7619,elmo1238,elo,language,KE,afro1255,,elo,,1999,false
daas1238,Daasanach,Africa,4.58879,35.9888,daas1238,dsh,language,ET;KE;SS,afro1255,,dsh,,,false
rend1243,Rendille,Africa,2.27065,37.3608,rend1243,rel,language,KE,afro1255,,rel,,,false
giri1245,Girirra,Africa,5.76,42.17,giri1245,gii,language,ET,afro1255,,gii,,,false
maay1238,Maay,Africa,3.22288,43.6182,maay1238,ymm,language,ET;KE;SO,afro1255,,ymm,,,false
karr1237,Karre-Boni,,0.44754500000000014,42.9601,karr1237,,family,,afro1255,,,,,
soma1255,Somali,Africa,4.778704,45.152856,soma1255,som,language,DJ;ET;KE;SO,afro1255,,som,,,false
daba1261,Dabarre-Tunni,,1.1397849999999998,43.50755,daba1261,,family,,afro1255,,,,,
bais1247,Baiso-Jiiddu,,4.146225,40.94875,bais1247,,family,,afro1255,,,,,
gido1236,Gidole-Bussa,,5.677194999999999,37.30215,gido1236,,family,,afro1255,,,,,
kons1243,Konso,Africa,5.39111,37.53,kons1243,kxc,language,ET,afro1255,,kxc,,,false
cent2302,Central-Eastern Oromo,,2.1231774999999997,39.196447500000005,cent2302,,family,,afro1255,,,,,
west2721,West Central Oromo,Africa,8.81391,36.7365,west2721,gaz,language,ET;SD,afro1255,,gaz,,,false
hars1238,Harso,Africa,5.37869,37.2737,hars1238,,dialect,,afro1255,gaww1239,gwd,,,
goll1242,Gollango,Africa,5.37869,37.2737,goll1242,,dialect,,afro1255,gaww1239,gwd,,,
goro1271,Gorose,Africa,5.37869,37.2737,goro1271,,dialect,,afro1255,gaww1239,gwd,,,
gobe1239,Gobeze,Africa,5.37869,37.2737,gobe1239,,dialect,,afro1255,gaww1239,gwd,,,
gerg1238,Gergere,Africa,5.37869,37.2737,gerg1238,,dialect,,afro1255,gaww1239,gwd,,,
dihi1238,Dihina,Africa,5.37869,37.2737,dihi1238,,dialect,,afro1255,gaww1239,gwd,,,
soro1243,Soro,Africa,7.57377,37.7577,soro1243,,dialect,,afro1255,hadi1240,hdy,,,
leem1242,Leemo,Africa,7.57377,37.7577,leem1242,,dialect,,afro1255,hadi1240,hdy,,,
tamb1268,Tambaro,Africa,7.37582,37.9088,tamb1268,,dialect,,afro1255,kamb1316,ktb,,,
qebe1239,Qebena,Africa,7.37582,37.9088,qebe1239,,dialect,,afro1255,kamb1316,ktb,,,
timb1262,Timbaro,Africa,7.37582,37.9088,timb1262,,dialect,,afro1255,kamb1316,ktb,,,
kush1236,Kushi,Africa,9.40731,10.9396,kush1236,kuh,language,NG,afro1255,,kuh,,,false
piya1245,Piya-Kwonci,Africa,9.31975,10.8379,piya1245,piy,language,NG,afro1255,,piy,,,false
pero1241,Pero,Africa,9.62092,11.044,pero1241,pip,language,NG,afro1255,,pip,,,false
tang1378,Tangale-Kwami-Kupto,,10.157595,11.290025,tang1378,,family,,afro1255,,,,,
shel1247,Shellen,Africa,10.072,12.0256,shel1247,,dialect,,afro1255,dera1248,kna,,,
gasi1239,Gasi,Africa,10.072,12.0256,gasi1239,,dialect,,afro1255,dera1248,kna,,,
shan1290,Shani,Africa,10.072,12.0256,shan1290,,dialect,,afro1255,dera1248,kna,,,
gala1265,Galambu-Bele,,10.499208750000001,10.53170375,gala1265,,family,,afro1255,,,,,
gera1247,Gera-Geruma-Kubi-Deno,,10.542367500000001,10.154702499999999,gera1247,,family,,afro1255,,,,,
jala1241,Jalalam,Africa,12.5176,10.8732,jala1241,,dialect,,afro1255,kare1348,kai,,,
kwar1243,Kwarta Mataci,Africa,12.5176,10.8732,kwar1243,,dialect,,afro1255,kare1348,kai,,,
birk1246,Birkai,Africa,12.5176,10.8732,birk1246,,dialect,,afro1255,kare1348,kai,,,
bure1242,Bure,Africa,10.4603,10.4554,bure1242,bvh,language,NG,afro1255,,bvh,,,false
maak1236,Maaka,Africa,11.5007,11.9035,maak1236,mew,language,NG,afro1255,,mew,,,false
khol1240,Kholok,Africa,9.33645,10.9671,khol1240,ktc,language,NG,afro1255,,ktc,,,false
nyam1285,Nyam,Africa,9.18024,10.83652,nyam1285,nmi,language,NG,afro1255,,nmi,,,false
piap1250,Piapung-Koenoem,,9.05334,9.451775,piap1250,,family,,afro1255,,,,,
tall1250,Tal,Africa,9.15354,9.50774,tall1250,tal,language,NG,afro1255,,tal,,,false
balt1262,Baltap-Lalin,Africa,9.01778,9.65014,balt1262,,dialect,,afro1255,mont1280,mtl,,,
nucl1699,Nuclear Montol,Africa,9.01778,9.65014,nucl1699,,dialect,,afro1255,mont1280,mtl,,,
doka1247,Doka (Nigeria),Africa,9.20477,9.33752,doka1247,,dialect,,afro1255,mish1244,mjs,,,
jort1240,Jakattoe,Africa,9.065,9.361,jort1240,jrt,language,NG,afro1255,,jrt,,,false
kofy1242,Pan,Africa,8.79947,9.15279,kofy1242,kwl,language,NG,afro1255,,kwl,,,false
nucl1698,Nteng,Africa,9.007,9.086,nucl1698,nqt,language,NG,afro1255,,nqt,,,false
mush1239,Mushere,Africa,9.00924,9.16071,mush1239,,dialect,,afro1255,cakf1236,cky,,,
chak1276,Chakfem,Africa,9.00924,9.16071,chak1276,,dialect,,afro1255,cakf1236,cky,,,
west2711,Western Bade,Africa,12.789,10.6557,west2711,,dialect,,afro1255,bade1248,bde,,,
gash1250,Northern Bade,Africa,12.789,10.6557,gash1250,,dialect,,afro1255,bade1248,bde,,,
sout3053,Southern Bade,Africa,12.789,10.6557,sout3053,,dialect,,afro1255,bade1248,bde,,,
tesh1239,Teshenawa,Africa,9.64189,8.35594,tesh1239,twc,language,NG,afro1255,,twc,,1915,false
auyo1240,Auyokawa,Africa,9.85747,11.322,auyo1240,auo,language,NG,afro1255,,auo,,1900,false
furs1241,Fursum,Africa,10.9234,9.71505,furs1241,,dialect,,afro1255,miya1266,mkf,,,
dems1243,Demshin,Africa,10.9234,9.71505,dems1243,,dialect,,afro1255,miya1266,mkf,,,
fais1241,Faishang,Africa,10.9234,9.71505,fais1241,,dialect,,afro1255,miya1266,mkf,,,
fede1238,Federe,Africa,10.9234,9.71505,fede1238,,dialect,,afro1255,miya1266,mkf,,,
kari1316,Kariya,Africa,11.0119,9.63992,kari1316,kil,language,NG,afro1255,,kil,,,false
warj1253,Warji-Gala,Africa,11.1718,9.56925,warj1253,wji,language,NG,afro1255,,wji,,,false
dyar1234,Dyarim,Africa,10.03,9.065,dyar1234,dyr,language,NG,afro1255,,dyr,,,false
zari1242,Zari,Africa,9.71269,9.40332,zari1242,zaz,language,NG,afro1255,,zaz,,2000,false
saya1246,Saya,Africa,9.69441,9.71748,saya1246,say,language,NG,afro1255,,say,,,false
nucl1831,Nuclear Zeemic,,10.074316666666666,9.258426666666667,nucl1831,,family,,afro1255,,,,,
lush1256,Dokshi,Africa,10.03206,9.41984,lush1256,dsk,language,NG,afro1255,,dsk,,2005,false
zodi1234,Zodi,Africa,9.9325,9.51838,zodi1234,,dialect,,afro1255,dass1243,dot,,,
wand1279,Wandi,Africa,9.9325,9.51838,wand1279,,dialect,,afro1255,dass1243,dot,,,
durr1240,Durr-Baraza,Africa,9.9325,9.51838,durr1240,,dialect,,afro1255,dass1243,dot,,,
zumb1241,Zumbul,Africa,9.9325,9.51838,zumb1241,,dialect,,afro1255,dass1243,dot,,,
nucl1692,Gyaazi,Africa,10.34776,9.64965,nucl1692,gyz,language,NG,afro1255,,gyz,,,false
zara1252,Bu (Zaranda),Africa,10.28,9.57,zara1252,zbu,language,NG,afro1255,,zbu,,,false
luri1256,Luri,Africa,10.059,9.59745,luri1256,ldd,language,NG,afro1255,,ldd,,2005,false
polc1245,Polcic,,10.18521166666667,9.676326666666666,polc1245,,family,,afro1255,,,,,
garr1238,Gar,Africa,9.87332,10.162,garr1238,,dialect,,afro1255,guru1271,grd,,,
dook1241,Dooka,Africa,9.87332,10.162,dook1241,,dialect,,afro1255,guru1271,grd,,,
kara1505,Karakara,Africa,9.87332,10.162,kara1505,,dialect,,afro1255,guru1271,grd,,,
kuuk1242,Kuuku,Africa,9.87332,10.162,kuuk1242,,dialect,,afro1255,guru1271,grd,,,
mbaa1250,Mbaaru,Africa,9.87332,10.162,mbaa1250,,dialect,,afro1255,guru1271,grd,,,
lung1252,Lungu,Africa,9.87332,10.162,lung1252,,dialect,,afro1255,guru1271,grd,,,
gaya1251,Gayar,Africa,9.87332,10.162,gaya1251,,dialect,,afro1255,guru1271,grd,,,
zumo1248,Zumo,Africa,10.7299,9.8118,zumo1248,,dialect,,afro1255,jimi1255,jmi,,,
tala1298,Tala-Zamwar,,10.2307,9.800755,tala1298,,family,,afro1255,,,,,
juuu1243,Ju,Africa,10.1845,9.81175,juuu1243,juu,language,NG,afro1255,,juu,,,false
mang1416,Mangas,Africa,10.0839,9.76103,mang1416,zns,language,NG,afro1255,,zns,,,false
kirb1236,Kir-Balar,Africa,10.1456,9.77003,kirb1236,kkr,language,NG,afro1255,,kkr,,,false
nucl1676,Nuclear Tumak,Africa,9.43747,17.4216,nucl1676,,dialect,,afro1255,tuma1260,tmc,,,
modd1238,Mod,Africa,9.43747,17.4216,modd1238,,dialect,,afro1255,tuma1260,tmc,,,
ndam1253,Ndam-Ndam,Africa,9.79369,17.326,ndam1253,,dialect,,afro1255,ndam1251,ndm,,,
ndam1252,Ndam Dik,Africa,9.79369,17.326,ndam1252,,dialect,,afro1255,ndam1251,ndm,,,
buru1318,Buruwa,Africa,9.42071,16.9423,buru1318,,dialect,,afro1255,kimr1241,kqp,,,
kimr1242,Kimruwa,Africa,9.42071,16.9423,kimr1242,,dialect,,afro1255,kimr1241,kqp,,,
tchi1253,Tchire,Africa,9.42071,16.9423,tchi1253,,dialect,,afro1255,kimr1241,kqp,,,
east2637,East Dangaleat,Africa,12.1517,18.385,east2637,,dialect,,afro1255,dang1274,daa,,,
cent2187,Central Dangaleat,Africa,12.1517,18.385,cent2187,,dialect,,afro1255,dang1274,daa,,,
west2704,West Dangaléat,Africa,12.1517,18.385,west2704,,dialect,,afro1255,dang1274,daa,,,
jonk1238,Jonkor Bourmataguil,Africa,11.5034,19.0954,jonk1238,jeu,language,TD,afro1255,,jeu,,,false
nalg1238,Nalguno,Africa,11.9204,18.8065,nalg1238,,dialect,,afro1255,bidi1241,bid,,,
gara1267,Garawgino,Africa,11.9204,18.8065,gara1267,,dialect,,afro1255,bidi1241,bid,,,
jekk1238,Jekkino,Africa,11.9204,18.8065,jekk1238,,dialect,,afro1255,bidi1241,bid,,,
oboy1238,Oboyguno,Africa,11.9204,18.8065,oboy1238,,dialect,,afro1255,bidi1241,bid,,,
biga1242,Bigawguno,Africa,11.9204,18.8065,biga1242,,dialect,,afro1255,bidi1241,bid,,,
gami1251,Gamiya,Africa,12.2367,18.9614,gami1251,,dialect,,afro1255,miga1249,mmy,,,
damb1250,Dambiya,Africa,12.2367,18.9614,damb1250,,dialect,,afro1255,miga1249,mmy,,,
nucl1674,Nuclear Migaama,Africa,12.2367,18.9614,nucl1674,,dialect,,afro1255,miga1249,mmy,,,
doga1242,Doga (Chad),Africa,12.2367,18.9614,doga1242,,dialect,,afro1255,miga1249,mmy,,,
agra1238,Agrab,Africa,12.0228,19.8182,agra1238,,dialect,,afro1255,birg1239,btf,,,
east2639,Eastern Birgit,Africa,12.0228,19.8182,east2639,,dialect,,afro1255,birg1239,btf,,,
dugu1257,Duguri (Chad),Africa,12.0228,19.8182,dugu1257,,dialect,,afro1255,birg1239,btf,,,
abgu1238,Abgue,Africa,12.0228,19.8182,abgu1238,,dialect,,afro1255,birg1239,btf,,,
mogu1253,Mogum Déle,Africa,11.5199,18.6082,mogu1253,,dialect,,afro1255,mogu1251,mou,,,
mogu1254,Mogum Diguimi,Africa,11.5199,18.6082,mogu1254,,dialect,,afro1255,mogu1251,mou,,,
koff1242,Koffa,Africa,11.5199,18.6082,koff1242,,dialect,,afro1255,mogu1251,mou,,,
mogu1252,Mogum Urmi,Africa,11.5199,18.6082,mogu1252,,dialect,,afro1255,mogu1251,mou,,,
beda1245,Bedanga,Africa,11.4634,17.6423,beda1245,,dialect,,afro1255,soko1263,sok,,,
nucl1673,Nuclear Sokoro,Africa,11.4634,17.6423,nucl1673,,dialect,,afro1255,soko1263,sok,,,
muti1238,Mutidi,Africa,10.0666,13.3343,muti1238,,dialect,,afro1255,nzan1240,nja,,,
paka1255,Paka,Africa,10.0666,13.3343,paka1255,,dialect,,afro1255,nzan1240,nja,,,
hood1240,Hoode,Africa,10.0666,13.3343,hood1240,,dialect,,afro1255,nzan1240,nja,,,
maih1239,Maiha,Africa,10.0666,13.3343,maih1239,,dialect,,afro1255,nzan1240,nja,,,
roge1238,Rogede,Africa,10.0666,13.3343,roge1238,,dialect,,afro1255,nzan1240,nja,,,
dede1238,Dede,Africa,10.0666,13.3343,dede1238,,dialect,,afro1255,nzan1240,nja,,,
nggw1243,Nggwoli,Africa,10.0666,13.3343,nggw1243,,dialect,,afro1255,nzan1240,nja,,,
lovi1238,Lovi,Africa,10.0666,13.3343,lovi1238,,dialect,,afro1255,nzan1240,nja,,,
maga1269,Magara,Africa,10.0666,13.3343,maga1269,,dialect,,afro1255,nzan1240,nja,,,
jimo1235,Jimo,Africa,10.251,13.5258,jimo1235,,dialect,,afro1255,jimi1254,jim,,,
zumo1247,Zumo (Cameroon),Africa,10.251,13.5258,zumo1247,,dialect,,afro1255,jimi1254,jim,,,
mala1532,Malabu,Africa,10.251,13.5258,mala1532,,dialect,,afro1255,jimi1254,jim,,,
wadi1259,Wadi,Africa,10.251,13.5258,wadi1259,,dialect,,afro1255,jimi1254,jim,,,
djim1239,Djimi,Africa,10.251,13.5258,djim1239,,dialect,,afro1255,jimi1254,jim,,,
fali1285,Fali,Africa,10.5419,13.4087,fali1285,fli,language,CM;NG,afro1255,,fli,,,false
gude1246,Gude,Africa,10.2138,13.403,gude1246,gde,language,CM;NG,afro1255,,gde,,,false
diga1245,Digam,Africa,12.561391,14.446893,diga1245,,dialect,,afro1255,mpad1242,mpi,,,
maka1322,Makari,Africa,12.561391,14.446893,maka1322,,dialect,,afro1255,mpad1242,mpi,,,
nucl1690,Nuclear Mpade,Africa,12.561391,14.446893,nucl1690,,dialect,,afro1255,mpad1242,mpi,,,
shoe1243,Shoe,Africa,12.561391,14.446893,shoe1243,,dialect,,afro1255,mpad1242,mpi,,,
bodo1278,Bodo (Mpade),Africa,12.561391,14.446893,bodo1278,,dialect,,afro1255,mpad1242,mpi,,,
woul1238,Woulki,Africa,12.561391,14.446893,woul1238,,dialect,,afro1255,mpad1242,mpi,,,
droo1238,Dro,Africa,12.5342,14.8475,droo1238,,dialect,,afro1255,malg1250,mxf,,,
doug1242,Douguia,Africa,12.5342,14.8475,doug1242,,dialect,,afro1255,malg1250,mxf,,,
wali1273,Walia (Malgbe),Africa,12.5342,14.8475,wali1273,,dialect,,afro1255,malg1250,mxf,,,
nucl1688,Nuclear Malgbe,Africa,12.5342,14.8475,nucl1688,,dialect,,afro1255,malg1250,mxf,,,
mara1413,Mara (Malgbe),Africa,12.5342,14.8475,mara1413,,dialect,,afro1255,malg1250,mxf,,,
goul1242,Goulfey,Africa,12.5342,14.8475,goul1242,,dialect,,afro1255,malg1250,mxf,,,
nucl1689,Nuclear Maslam,Africa,12.1918,14.8873,nucl1689,,dialect,,afro1255,masl1241,msv,,,
saoo1238,Sao,Africa,12.1918,14.8873,saoo1238,,dialect,,afro1255,masl1241,msv,,,
baka1279,Baka (Mandara Mountains),Africa,10.88152,14.19372,baka1279,,dialect,CM,afro1255,molo1266,mlw,,,
melo1244,Melokwo,Africa,10.7933,14.2521,melo1244,,dialect,,afro1255,molo1266,mlw,,,
mike1242,Mikere,Africa,10.752,14.2134,mike1242,,dialect,,afro1255,dugw1239,dme,,,
mine1239,Mineo,Africa,10.827,14.0578,mine1239,,dialect,,afro1255,zulg1242,gnd,,,
zulg1243,Zulgo,Africa,10.827,14.0578,zulg1243,,dialect,,afro1255,zulg1242,gnd,,,
gemz1238,Gemzek,Africa,10.827,14.0578,gemz1238,,dialect,,afro1255,zulg1242,gnd,,,
dugu1258,Dugur,Africa,10.7458,14.09,dugu1258,,dialect,,afro1255,mere1246,meq,,,
waza1238,Wazan,Africa,10.6834,14.1117,waza1238,,dialect,,afro1255,nort3046,mfk,,,
dour1242,Douroun,Africa,10.6834,14.1117,dour1242,,dialect,,afro1255,nort3046,mfk,,,
mass1267,Massagal,Africa,10.567,14.0314,mass1267,,dialect,,afro1255,mofu1248,mif,,,
dime1245,Dimeo,Africa,10.567,14.0314,dime1245,,dialect,,afro1255,mofu1248,mif,,,
zidi1238,Zidim,Africa,10.567,14.0314,zidi1238,,dialect,,afro1255,mofu1248,mif,,,
njel1238,Njeleng,Africa,10.567,14.0314,njel1238,,dialect,,afro1255,mofu1248,mif,,,
moko1254,Mokong,Africa,10.567,14.0314,moko1254,,dialect,,afro1255,mofu1248,mif,,,
gudu1251,Gudur,Africa,10.567,14.0314,gudu1251,,dialect,,afro1255,mofu1248,mif,,,
ngos1242,Ngoshie (Glavda),Africa,11.1334,13.8652,ngos1242,,dialect,,afro1255,glav1244,glw,,,
bokw1242,Bokwa,Africa,11.1334,13.8652,bokw1242,,dialect,,afro1255,glav1244,glw,,,
nucl1680,Nuclear Glavda,Africa,11.1334,13.8652,nucl1680,,dialect,,afro1255,glav1244,glw,,,
wand1278,Wandala,Africa,11.3169,13.8996,wand1278,mfi,language,CM;NG,afro1255,,mfi,,,false
malg1251,Malgwa,Africa,11.77,13.61,malg1251,,language,NG,afro1255,,,,,false
gudu1252,Guduf-Gava,Africa,11.1057,13.7893,gudu1252,gdf,language,CM;NG,afro1255,,gdf,,,false
cine1238,Cineni,Africa,11.1319,13.8187,cine1238,cie,language,NG,afro1255,,cie,,,false
huba1236,Huba,Africa,10.3544,13.139,huba1236,hbb,language,NG,afro1255,,hbb,,,false
marg1266,Marghi South,Africa,10.53854,12.99521,marg1266,mfm,language,NG,afro1255,,mfm,,,false
wurg1238,Wurga,Africa,10.93854,13.0521,wurg1238,,dialect,,afro1255,marg1265,mrt,,,
gwar1244,Gwara (Marghi),Africa,10.93854,13.0521,gwar1244,,dialect,,afro1255,marg1265,mrt,,,
gula1275,Gulak,Africa,10.93854,13.0521,gula1275,,dialect,,afro1255,marg1265,mrt,,,
lass1239,Lassa,Africa,10.93854,13.0521,lass1239,,dialect,,afro1255,marg1265,mrt,,,
pabi1240,Pabir,Africa,10.4822,12.3007,pabi1240,,dialect,,afro1255,bura1292,bwr,,,
pela1248,Pela (Nigeria),Africa,10.4822,12.3007,pela1248,,dialect,,afro1255,bura1292,bwr,,,
hyil1238,Hyil Hawul,Africa,10.4822,12.3007,hyil1238,,dialect,,afro1255,bura1292,bwr,,,
muzu1238,Muzuk,Africa,10.8439,15.1065,muzu1238,,dialect,,afro1255,musg1254,mug,,,
vulu1239,Vulum,Africa,10.8439,15.1065,vulu1239,,dialect,,afro1255,musg1254,mug,,,
mpus1238,Mpus,Africa,10.8439,15.1065,mpus1238,,dialect,,afro1255,musg1254,mug,,,
beeg1236,Beege,Africa,10.8439,15.1065,beeg1236,,dialect,,afro1255,musg1254,mug,,,
gweo1238,Gwéò,Africa,7.76747,-7.33105,gweo1238,,dialect,,mand1469,tour1242,neb,,,
naoo1238,Naò,Africa,7.76747,-7.33105,naoo1238,,dialect,,mand1469,tour1242,neb,,,
yili1249,Yiligele,Africa,7.76747,-7.33105,yili1249,,dialect,,mand1469,tour1242,neb,,,
booo1257,Boo,Africa,7.76747,-7.33105,booo1257,,dialect,,mand1469,tour1242,neb,,,
guse1238,Guse,Africa,7.76747,-7.33105,guse1238,,dialect,,mand1469,tour1242,neb,,,
waad1238,Wáádú,Africa,7.76747,-7.33105,waad1238,,dialect,,mand1469,tour1242,neb,,,
west2877,Western Dan,Africa,7.22812,-8.24535,west2877,,dialect,,mand1469,dann1241,dnj,,,
east2794,Eastern Dan,Africa,7.22812,-8.24535,east2794,,dialect,,mand1469,dann1241,dnj,,,
fasa1234,Fasalo,Africa,8.20383,-9.23439,fasa1234,,dialect,,mand1469,toma1245,tod,,,
woib1234,Woibalaga,Africa,8.20383,-9.23439,woib1234,,dialect,,mand1469,toma1245,tod,,,
yala1268,Yala (Loma),Africa,8.20383,-9.23439,yala1268,,dialect,,mand1469,toma1245,tod,,,
ziye1234,Ziyema,Africa,8.20383,-9.23439,ziye1234,,dialect,,mand1469,toma1245,tod,,,
guin1261,Guinean Gizima,Africa,8.20383,-9.23439,guin1261,,dialect,,mand1469,toma1245,tod,,,
veke1234,Vekema,Africa,8.20383,-9.23439,veke1234,,dialect,,mand1469,toma1245,tod,,,
woim1234,Woima,Africa,8.20383,-9.23439,woim1234,,dialect,,mand1469,toma1245,tod,,,
koim1234,Koimei,Africa,8.20383,-9.23439,koim1234,,dialect,,mand1469,toma1245,tod,,,
taha1240,Tahamba,Africa,7.73729,-10.1684,taha1240,,dialect,,mand1469,band1352,bza,,,
hasa1248,Hasala,Africa,7.73729,-10.1684,hasa1248,,dialect,,mand1469,band1352,bza,,,
hemb1243,Hembeh,Africa,7.73729,-10.1684,hemb1243,,dialect,,mand1469,band1352,bza,,,
wulu1242,Wulukoha,Africa,7.73729,-10.1684,wulu1242,,dialect,,mand1469,band1352,bza,,,
luka1238,Lukasa,Africa,7.73729,-10.1684,luka1238,,dialect,,mand1469,band1352,bza,,,
wawa1247,Wawana,Africa,7.73729,-10.1684,wawa1247,,dialect,,mand1469,band1352,bza,,,
sewa1250,Sewawa,Africa,7.90935,-10.9926,sewa1250,,dialect,,mand1469,mend1266,men,,,
kooo1243,Ko (Sierra Leone),Africa,7.90935,-10.9926,kooo1243,,dialect,,mand1469,mend1266,men,,,
kpaa1243,Kpa (Sierra Leone),Africa,7.90935,-10.9926,kpaa1243,,dialect,,mand1469,mend1266,men,,,
waan1239,Waanjama,Africa,7.90935,-10.9926,waan1239,,dialect,,mand1469,mend1266,men,,,
libi1245,Libisegahun,Africa,9.11838,-12.1583,libi1245,,dialect,,mand1469,loko1255,lok,,,
ribb1238,Ribbi,Africa,9.11838,-12.1583,ribb1238,,dialect,,mand1469,loko1255,lok,,,
laia1241,Laia,Africa,9.11838,-12.1583,laia1241,,dialect,,mand1469,loko1255,lok,,,
